Measurement Time,Production (W),To Battery (W),To Grid (W),To Home (W),Consumption (W),From Battery (W),From Grid (W),From Solar (W),hour,day,month,weekday,day_night,tariff,role
2023-07-17 14:30:00,6126.3335,0.0,2966.3044,3160.0295,3160.0295,0.0,0.0,3160.0295,14,17,7,0,1,6.5,Producer
2023-07-17 14:45:00,6320.0,0.0,3445.8765,2874.1235,2874.1235,0.0,0.0,2874.1235,14,17,7,0,1,6.5,Producer
2023-07-17 15:00:00,4854.3335,0.0,1970.0167,2884.3167,2884.3167,0.0,0.0,2884.3167,15,17,7,0,1,6.5,Producer
2023-07-17 15:15:00,4935.3335,0.0,2425.6006,2509.7332,2638.0376,0.0,128.30444,2509.7332,15,17,7,0,1,6.5,Producer
2023-07-17 15:30:00,5709.6665,0.0,2923.581,2786.0852,2786.0852,0.0,0.0,2786.0852,15,17,7,0,1,6.5,Producer
2023-07-17 15:45:00,6868.0,0.0,4094.3657,2773.6343,2773.6343,0.0,0.0,2773.6343,15,17,7,0,1,6.5,Producer
2023-07-17 16:00:00,3335.6667,0.0,456.79315,2878.8738,3219.6494,0.0,340.77573,2878.8738,16,17,7,0,1,6.5,Producer
2023-07-17 16:15:00,2709.3333,0.0,1488.2941,1221.0391,1643.1427,0.0,422.1036,1221.0391,16,17,7,0,1,6.5,Producer
2023-07-17 16:30:00,4341.0,0.0,3349.3293,991.67065,991.67065,0.0,0.0,991.67065,16,17,7,0,1,6.5,Producer
2023-07-17 16:45:00,2883.3333,0.0,1952.05,931.28314,931.28314,0.0,0.0,931.28314,16,17,7,0,1,6.5,Producer
2023-07-17 17:00:00,1968.6666,0.0,1001.3137,967.35284,967.35284,0.0,0.0,967.35284,17,17,7,0,1,6.5,Producer
2023-07-17 17:15:00,1477.6666,0.0,461.45236,1016.2143,1016.2143,0.0,0.0,1016.2143,17,17,7,0,1,6.5,Producer
2023-07-17 17:30:00,1160.6666,0.0,98.126755,1062.5398,1340.7761,0.0,278.23633,1062.5398,17,17,7,0,1,6.5,Prosumer
2023-07-17 17:45:00,771.0,0.0,0.0,771.0,3581.37,0.0,2810.37,771.0,17,17,7,0,1,6.5,Prosumer
2023-07-17 18:00:00,479.33334,0.0,0.0,479.33334,3666.7393,0.0,3187.4062,479.33334,18,17,7,0,0,4.5,Prosumer
2023-07-17 18:15:00,267.33334,0.0,0.0,267.33334,3540.5803,0.0,3273.247,267.33334,18,17,7,0,0,4.5,Prosumer
2023-07-17 18:30:00,86.333336,0.0,0.0,86.333336,3497.955,0.0,3411.6218,86.333336,18,17,7,0,0,4.5,Prosumer
2023-07-17 18:45:00,31.0,0.0,0.0,31.0,1906.9331,0.0,1875.9331,31.0,18,17,7,0,0,4.5,Prosumer
2023-07-17 19:00:00,0.0,0.0,0.0,0.0,1970.1486,0.0,1970.1486,0.0,19,17,7,0,0,4.5,Consumer
2023-07-17 19:15:00,0.0,0.0,0.0,0.0,2060.8396,0.0,2060.8396,0.0,19,17,7,0,0,4.5,Consumer
2023-07-17 19:30:00,0.0,0.0,0.0,0.0,2174.9426,0.0,2174.9426,0.0,19,17,7,0,0,4.5,Consumer
2023-07-17 19:45:00,0.0,0.0,0.0,0.0,2330.4197,0.0,2330.4197,0.0,19,17,7,0,0,4.5,Consumer
2023-07-17 20:00:00,0.0,0.0,0.0,0.0,2185.3076,0.0,2185.3076,0.0,20,17,7,0,0,4.5,Consumer
2023-07-17 20:15:00,0.0,0.0,0.0,0.0,2029.5701,0.0,2029.5701,0.0,20,17,7,0,0,4.5,Consumer
2023-07-17 20:30:00,0.0,0.0,0.0,0.0,2118.8672,0.0,2118.8672,0.0,20,17,7,0,0,4.5,Consumer
2023-07-17 20:45:00,0.0,0.0,0.0,0.0,1881.8218,0.0,1881.8218,0.0,20,17,7,0,0,4.5,Consumer
2023-07-17 21:00:00,0.0,0.0,0.0,0.0,2988.3926,0.0,2988.3926,0.0,21,17,7,0,0,4.5,Consumer
2023-07-17 21:15:00,0.0,0.0,0.0,0.0,4645.861,0.0,4645.861,0.0,21,17,7,0,0,4.5,Consumer
2023-07-17 21:30:00,0.0,0.0,0.0,0.0,3839.7483,0.0,3839.7483,0.0,21,17,7,0,0,4.5,Consumer
2023-07-17 21:45:00,0.0,0.0,0.0,0.0,5083.636,0.0,5083.636,0.0,21,17,7,0,0,4.5,Consumer
2023-07-17 22:00:00,0.0,0.0,0.0,0.0,3381.9304,0.0,3381.9304,0.0,22,17,7,0,0,4.5,Consumer
2023-07-17 22:15:00,0.0,0.0,0.0,0.0,2429.2847,0.0,2429.2847,0.0,22,17,7,0,0,4.5,Consumer
2023-07-17 22:30:00,0.0,0.0,0.0,0.0,2033.0327,0.0,2033.0327,0.0,22,17,7,0,0,4.5,Consumer
2023-07-17 22:45:00,0.0,0.0,0.0,0.0,1772.1912,0.0,1772.1912,0.0,22,17,7,0,0,4.5,Consumer
2023-07-17 23:00:00,0.0,0.0,0.0,0.0,2066.5952,0.0,2066.5952,0.0,23,17,7,0,0,4.5,Consumer
2023-07-17 23:15:00,0.0,0.0,0.0,0.0,1727.524,0.0,1727.524,0.0,23,17,7,0,0,4.5,Consumer
2023-07-17 23:30:00,0.0,0.0,0.0,0.0,1238.7478,0.0,1238.7478,0.0,23,17,7,0,0,4.5,Consumer
2023-07-17 23:45:00,0.0,0.0,0.0,0.0,2725.3154,0.0,2725.3154,0.0,23,17,7,0,0,4.5,Consumer
2023-07-18 00:00:00,0.0,0.0,0.0,0.0,2033.1968,0.0,2033.1968,0.0,0,18,7,1,0,4.5,Consumer
2023-07-18 00:15:00,0.0,0.0,0.0,0.0,1145.6437,0.0,1145.6437,0.0,0,18,7,1,0,4.5,Consumer
2023-07-18 00:30:00,0.0,0.0,0.0,0.0,1091.0048,0.0,1091.0048,0.0,0,18,7,1,0,4.5,Consumer
2023-07-18 00:45:00,0.0,0.0,0.0,0.0,1102.7828,0.0,1102.7828,0.0,0,18,7,1,0,4.5,Consumer
2023-07-18 01:00:00,0.0,0.0,0.0,0.0,1108.3519,0.0,1108.3519,0.0,1,18,7,1,0,4.5,Consumer
2023-07-18 01:15:00,0.0,0.0,0.0,0.0,1072.0809,0.0,1072.0809,0.0,1,18,7,1,0,4.5,Consumer
2023-07-18 01:30:00,0.0,0.0,0.0,0.0,1207.4119,0.0,1207.4119,0.0,1,18,7,1,0,4.5,Consumer
2023-07-18 01:45:00,0.0,0.0,0.0,0.0,2098.8694,0.0,2098.8694,0.0,1,18,7,1,0,4.5,Consumer
2023-07-18 02:00:00,0.0,0.0,0.0,0.0,1885.6326,0.0,1885.6326,0.0,2,18,7,1,0,4.5,Consumer
2023-07-18 02:15:00,0.0,0.0,0.0,0.0,1294.959,0.0,1294.959,0.0,2,18,7,1,0,4.5,Consumer
2023-07-18 02:30:00,0.0,0.0,0.0,0.0,1569.8192,0.0,1569.8192,0.0,2,18,7,1,0,4.5,Consumer
2023-07-18 02:45:00,0.0,0.0,0.0,0.0,1506.3488,0.0,1506.3488,0.0,2,18,7,1,0,4.5,Consumer
2023-07-18 03:00:00,0.0,0.0,0.0,0.0,1828.26,0.0,1828.26,0.0,3,18,7,1,0,4.5,Consumer
2023-07-18 03:15:00,0.0,0.0,0.0,0.0,1576.9243,0.0,1576.9243,0.0,3,18,7,1,0,4.5,Consumer
2023-07-18 03:30:00,0.0,0.0,0.0,0.0,1618.6088,0.0,1618.6088,0.0,3,18,7,1,0,4.5,Consumer
2023-07-18 03:45:00,0.0,0.0,0.0,0.0,1348.2812,0.0,1348.2812,0.0,3,18,7,1,0,4.5,Consumer
2023-07-18 04:00:00,0.0,0.0,0.0,0.0,1583.4727,0.0,1583.4727,0.0,4,18,7,1,0,4.5,Consumer
2023-07-18 04:15:00,0.0,0.0,0.0,0.0,1564.8163,0.0,1564.8163,0.0,4,18,7,1,0,4.5,Consumer
2023-07-18 04:30:00,0.0,0.0,0.0,0.0,1247.7062,0.0,1247.7062,0.0,4,18,7,1,0,4.5,Consumer
2023-07-18 04:45:00,0.0,0.0,0.0,0.0,1811.8871,0.0,1811.8871,0.0,4,18,7,1,0,4.5,Consumer
2023-07-18 05:00:00,0.0,0.0,0.0,0.0,1435.0282,0.0,1435.0282,0.0,5,18,7,1,0,4.5,Consumer
2023-07-18 05:15:00,0.0,0.0,0.0,0.0,1466.2542,0.0,1466.2542,0.0,5,18,7,1,0,4.5,Consumer
2023-07-18 05:30:00,0.0,0.0,0.0,0.0,1176.7942,0.0,1176.7942,0.0,5,18,7,1,0,4.5,Consumer
2023-07-18 05:45:00,0.0,0.0,0.0,0.0,1265.2999,0.0,1265.2999,0.0,5,18,7,1,0,4.5,Consumer
2023-07-18 06:00:00,0.0,0.0,0.0,0.0,967.62213,0.0,967.62213,0.0,6,18,7,1,1,6.5,Consumer
2023-07-18 06:15:00,30.333334,0.0,0.0,30.333334,974.529,0.0,944.19574,30.333334,6,18,7,1,1,6.5,Prosumer
2023-07-18 06:30:00,151.33333,0.0,0.0,151.33333,2449.614,0.0,2298.2808,151.33333,6,18,7,1,1,6.5,Prosumer
2023-07-18 06:45:00,382.33334,0.0,0.0,382.33334,2235.913,0.0,1853.5797,382.33334,6,18,7,1,1,6.5,Prosumer
2023-07-18 07:00:00,649.6667,0.0,0.0,649.6667,1365.7416,0.0,716.0749,649.6667,7,18,7,1,1,6.5,Prosumer
2023-07-18 07:15:00,696.0,0.0,24.008764,671.9912,1059.2579,0.0,387.26675,671.9912,7,18,7,1,1,6.5,Prosumer
2023-07-18 07:30:00,1476.0,0.0,443.39157,1032.6084,1032.6084,0.0,0.0,1032.6084,7,18,7,1,1,6.5,Producer
2023-07-18 07:45:00,1980.3334,0.0,954.2168,1026.1166,1026.1166,0.0,0.0,1026.1166,7,18,7,1,1,6.5,Producer
2023-07-18 08:00:00,2342.6667,0.0,415.59735,1927.0696,2191.433,0.0,264.36353,1927.0696,8,18,7,1,1,6.5,Producer
2023-07-18 08:15:00,3000.0,0.0,736.8389,2263.1611,3712.0007,0.0,1448.8396,2263.1611,8,18,7,1,1,6.5,Prosumer
2023-07-18 08:30:00,3813.6667,0.0,2164.1304,1649.5364,1649.5364,0.0,0.0,1649.5364,8,18,7,1,1,6.5,Producer
2023-07-18 08:45:00,4638.3335,0.0,2574.437,2063.8965,2063.8965,0.0,0.0,2063.8965,8,18,7,1,1,6.5,Producer
2023-07-18 09:00:00,3560.0,0.0,1040.5703,2519.4297,2519.4297,0.0,0.0,2519.4297,9,18,7,1,1,6.5,Producer
2023-07-18 09:15:00,4637.0,0.0,2279.5496,2357.4504,2756.321,0.0,398.8707,2357.4504,9,18,7,1,1,6.5,Producer
2023-07-18 09:30:00,4980.0,0.0,3140.8433,1839.1567,1839.1567,0.0,0.0,1839.1567,9,18,7,1,1,6.5,Producer
2023-07-18 09:45:00,6776.6665,0.0,4275.272,2501.394,2501.394,0.0,0.0,2501.394,9,18,7,1,1,6.5,Producer
2023-07-18 10:00:00,7673.0,0.0,6738.268,934.73175,934.73175,0.0,0.0,934.73175,10,18,7,1,1,6.5,Producer
2023-07-18 10:15:00,5859.0,0.0,4381.088,1477.912,1477.912,0.0,0.0,1477.912,10,18,7,1,1,6.5,Producer
2023-07-18 10:30:00,8310.333,0.0,5755.1226,2555.2102,2555.2102,0.0,0.0,2555.2102,10,18,7,1,1,6.5,Producer
2023-07-18 10:45:00,8667.667,0.0,7286.0586,1381.6083,1381.6083,0.0,0.0,1381.6083,10,18,7,1,1,6.5,Producer
2023-07-18 11:00:00,10046.333,0.0,9125.151,921.18164,921.18164,0.0,0.0,921.18164,11,18,7,1,1,6.5,Producer
2023-07-18 11:15:00,5226.6665,0.0,4145.4067,1081.2595,1081.2595,0.0,0.0,1081.2595,11,18,7,1,1,6.5,Producer
2023-07-18 11:30:00,5925.6665,0.0,4981.3647,944.3018,944.3018,0.0,0.0,944.3018,11,18,7,1,1,6.5,Producer
2023-07-18 11:45:00,9121.667,0.0,8134.014,987.65344,987.65344,0.0,0.0,987.65344,11,18,7,1,1,6.5,Producer
2023-07-18 12:00:00,9458.667,0.0,7375.572,2083.095,2083.095,0.0,0.0,2083.095,12,18,7,1,1,6.5,Producer
2023-07-18 12:15:00,10035.333,0.0,6352.5435,3682.7898,3682.7898,0.0,0.0,3682.7898,12,18,7,1,1,6.5,Producer
2023-07-18 12:30:00,9649.333,0.0,6774.7705,2874.5627,2874.5627,0.0,0.0,2874.5627,12,18,7,1,1,6.5,Producer
2023-07-18 12:45:00,9745.0,0.0,6892.8486,2852.1514,2852.1514,0.0,0.0,2852.1514,12,18,7,1,1,6.5,Producer
2023-07-18 13:00:00,6450.3335,0.0,4120.2793,2330.0542,2330.0542,0.0,0.0,2330.0542,13,18,7,1,1,6.5,Producer
2023-07-18 13:15:00,9444.0,0.0,8175.8755,1268.1246,1268.1246,0.0,0.0,1268.1246,13,18,7,1,1,6.5,Producer
2023-07-18 13:30:00,8747.0,0.0,7581.4824,1165.5178,1165.5178,0.0,0.0,1165.5178,13,18,7,1,1,6.5,Producer
2023-07-18 13:45:00,5561.3335,0.0,3962.9087,1598.4247,1598.4247,0.0,0.0,1598.4247,13,18,7,1,1,6.5,Producer
2023-07-18 14:00:00,5848.3335,0.0,4339.2607,1509.0728,1509.0728,0.0,0.0,1509.0728,14,18,7,1,1,6.5,Producer
2023-07-18 14:15:00,7998.3335,0.0,7195.527,802.80646,802.80646,0.0,0.0,802.80646,14,18,7,1,1,6.5,Producer
2023-07-18 14:30:00,9392.333,0.0,8402.368,989.96423,989.96423,0.0,0.0,989.96423,14,18,7,1,1,6.5,Producer
2023-07-18 14:45:00,8338.0,0.0,7372.238,965.7622,965.7622,0.0,0.0,965.7622,14,18,7,1,1,6.5,Producer
2023-07-18 15:00:00,5625.6665,0.0,3446.2566,2179.4097,2179.4097,0.0,0.0,2179.4097,15,18,7,1,1,6.5,Producer
2023-07-18 15:15:00,5010.3335,0.0,2279.348,2730.9858,2730.9858,0.0,0.0,2730.9858,15,18,7,1,1,6.5,Producer
2023-07-18 15:30:00,6123.6665,0.0,3576.9834,2546.6829,2546.6829,0.0,0.0,2546.6829,15,18,7,1,1,6.5,Producer
2023-07-18 15:45:00,5813.0,0.0,4352.333,1460.6672,1460.6672,0.0,0.0,1460.6672,15,18,7,1,1,6.5,Producer
2023-07-18 16:00:00,3722.0,0.0,2894.2373,827.7626,827.7626,0.0,0.0,827.7626,16,18,7,1,1,6.5,Producer
2023-07-18 16:15:00,4879.6665,0.0,3869.853,1009.81354,1009.81354,0.0,0.0,1009.81354,16,18,7,1,1,6.5,Producer
2023-07-18 16:30:00,3712.3333,0.0,2621.058,1091.2751,1091.2751,0.0,0.0,1091.2751,16,18,7,1,1,6.5,Producer
2023-07-18 16:45:00,2906.3333,0.0,793.2279,2113.1052,2252.932,0.0,139.82666,2113.1052,16,18,7,1,1,6.5,Producer
2023-07-18 17:00:00,2522.6667,0.0,572.7463,1949.9207,1949.9207,0.0,0.0,1949.9207,17,18,7,1,1,6.5,Producer
2023-07-18 17:15:00,1448.6666,0.0,0.0,1448.6666,2657.1272,0.0,1208.4606,1448.6666,17,18,7,1,1,6.5,Prosumer
2023-07-18 17:30:00,938.6667,0.0,0.0,938.6667,3930.4324,0.0,2991.7656,938.6667,17,18,7,1,1,6.5,Prosumer
2023-07-18 17:45:00,503.0,0.0,0.0,503.0,3781.963,0.0,3278.963,503.0,17,18,7,1,1,6.5,Prosumer
2023-07-18 18:00:00,841.3333,0.0,0.0,841.3333,3220.3455,0.0,2379.0122,841.3333,18,18,7,1,0,4.5,Prosumer
2023-07-18 18:15:00,318.66666,0.0,0.0,318.66666,3492.0776,0.0,3173.411,318.66666,18,18,7,1,0,4.5,Prosumer
2023-07-18 18:30:00,92.333336,0.0,0.0,92.333336,2016.6914,0.0,1924.358,92.333336,18,18,7,1,0,4.5,Prosumer
2023-07-18 18:45:00,0.0,0.0,0.0,0.0,1776.2153,0.0,1776.2153,0.0,18,18,7,1,0,4.5,Consumer
2023-07-18 19:00:00,0.0,0.0,0.0,0.0,2115.0833,0.0,2115.0833,0.0,19,18,7,1,0,4.5,Consumer
2023-07-18 19:15:00,0.0,0.0,0.0,0.0,1935.1635,0.0,1935.1635,0.0,19,18,7,1,0,4.5,Consumer
2023-07-18 19:30:00,0.0,0.0,0.0,0.0,1911.1465,0.0,1911.1465,0.0,19,18,7,1,0,4.5,Consumer
2023-07-18 19:45:00,0.0,0.0,0.0,0.0,2735.6802,0.0,2735.6802,0.0,19,18,7,1,0,4.5,Consumer
2023-07-18 20:00:00,0.0,0.0,0.0,0.0,7208.2334,0.0,7208.2334,0.0,20,18,7,1,0,4.5,Consumer
2023-07-18 20:15:00,0.0,0.0,0.0,0.0,5663.035,0.0,5663.035,0.0,20,18,7,1,0,4.5,Consumer
2023-07-18 20:30:00,0.0,0.0,0.0,0.0,4810.0356,0.0,4810.0356,0.0,20,18,7,1,0,4.5,Consumer
2023-07-18 20:45:00,0.0,0.0,0.0,0.0,3408.5825,0.0,3408.5825,0.0,20,18,7,1,0,4.5,Consumer
2023-07-18 21:00:00,0.0,0.0,0.0,0.0,4123.7197,0.0,4123.7197,0.0,21,18,7,1,0,4.5,Consumer
2023-07-18 21:15:00,0.0,0.0,0.0,0.0,2238.807,0.0,2238.807,0.0,21,18,7,1,0,4.5,Consumer
2023-07-18 21:30:00,0.0,0.0,0.0,0.0,1667.6036,0.0,1667.6036,0.0,21,18,7,1,0,4.5,Consumer
2023-07-18 21:45:00,0.0,0.0,0.0,0.0,3119.9053,0.0,3119.9053,0.0,21,18,7,1,0,4.5,Consumer
2023-07-18 22:00:00,0.0,0.0,0.0,0.0,1981.2286,0.0,1981.2286,0.0,22,18,7,1,0,4.5,Consumer
2023-07-18 22:15:00,0.0,0.0,0.0,0.0,1453.4506,0.0,1453.4506,0.0,22,18,7,1,0,4.5,Consumer
2023-07-18 22:30:00,0.0,0.0,0.0,0.0,1144.8485,0.0,1144.8485,0.0,22,18,7,1,0,4.5,Consumer
2023-07-18 22:45:00,0.0,0.0,0.0,0.0,1182.4778,0.0,1182.4778,0.0,22,18,7,1,0,4.5,Consumer
2023-07-18 23:00:00,0.0,0.0,0.0,0.0,1141.234,0.0,1141.234,0.0,23,18,7,1,0,4.5,Consumer
2023-07-18 23:15:00,0.0,0.0,0.0,0.0,1780.882,0.0,1780.882,0.0,23,18,7,1,0,4.5,Consumer
2023-07-18 23:30:00,0.0,0.0,0.0,0.0,2383.0286,0.0,2383.0286,0.0,23,18,7,1,0,4.5,Consumer
2023-07-18 23:45:00,0.0,0.0,0.0,0.0,2022.264,0.0,2022.264,0.0,23,18,7,1,0,4.5,Consumer
2023-07-19 00:00:00,0.0,0.0,0.0,0.0,1428.2009,0.0,1428.2009,0.0,0,19,7,2,0,4.5,Consumer
2023-07-19 00:15:00,0.0,0.0,0.0,0.0,1245.858,0.0,1245.858,0.0,0,19,7,2,0,4.5,Consumer
2023-07-19 00:30:00,0.0,0.0,0.0,0.0,1213.7067,0.0,1213.7067,0.0,0,19,7,2,0,4.5,Consumer
2023-07-19 00:45:00,0.0,0.0,0.0,0.0,894.39087,0.0,894.39087,0.0,0,19,7,2,0,4.5,Consumer
2023-07-19 01:00:00,0.0,0.0,0.0,0.0,951.66455,0.0,951.66455,0.0,1,19,7,2,0,4.5,Consumer
2023-07-19 01:15:00,0.0,0.0,0.0,0.0,1002.32306,0.0,1002.32306,0.0,1,19,7,2,0,4.5,Consumer
2023-07-19 01:30:00,0.0,0.0,0.0,0.0,985.6092,0.0,985.6092,0.0,1,19,7,2,0,4.5,Consumer
2023-07-19 01:45:00,0.0,0.0,0.0,0.0,915.0064,0.0,915.0064,0.0,1,19,7,2,0,4.5,Consumer
2023-07-19 02:00:00,0.0,0.0,0.0,0.0,1004.16565,0.0,1004.16565,0.0,2,19,7,2,0,4.5,Consumer
2023-07-19 02:15:00,0.0,0.0,0.0,0.0,1187.2904,0.0,1187.2904,0.0,2,19,7,2,0,4.5,Consumer
2023-07-19 02:30:00,0.0,0.0,0.0,0.0,1079.3372,0.0,1079.3372,0.0,2,19,7,2,0,4.5,Consumer
2023-07-19 02:45:00,0.0,0.0,0.0,0.0,2558.5408,0.0,2558.5408,0.0,2,19,7,2,0,4.5,Consumer
2023-07-19 03:00:00,0.0,0.0,0.0,0.0,1981.7532,0.0,1981.7532,0.0,3,19,7,2,0,4.5,Consumer
2023-07-19 03:15:00,0.0,0.0,0.0,0.0,1675.9774,0.0,1675.9774,0.0,3,19,7,2,0,4.5,Consumer
2023-07-19 03:30:00,0.0,0.0,0.0,0.0,1062.7565,0.0,1062.7565,0.0,3,19,7,2,0,4.5,Consumer
2023-07-19 03:45:00,0.0,0.0,0.0,0.0,1101.0286,0.0,1101.0286,0.0,3,19,7,2,0,4.5,Consumer
2023-07-19 04:00:00,0.0,0.0,0.0,0.0,1189.7471,0.0,1189.7471,0.0,4,19,7,2,0,4.5,Consumer
2023-07-19 04:15:00,0.0,0.0,0.0,0.0,1086.568,0.0,1086.568,0.0,4,19,7,2,0,4.5,Consumer
2023-07-19 04:30:00,0.0,0.0,0.0,0.0,1400.8065,0.0,1400.8065,0.0,4,19,7,2,0,4.5,Consumer
2023-07-19 04:45:00,0.0,0.0,0.0,0.0,2043.7714,0.0,2043.7714,0.0,4,19,7,2,0,4.5,Consumer
2023-07-19 05:00:00,0.0,0.0,0.0,0.0,1795.5897,0.0,1795.5897,0.0,5,19,7,2,0,4.5,Consumer
2023-07-19 05:15:00,0.0,0.0,0.0,0.0,2146.989,0.0,2146.989,0.0,5,19,7,2,0,4.5,Consumer
2023-07-19 05:30:00,0.0,0.0,0.0,0.0,1711.4966,0.0,1711.4966,0.0,5,19,7,2,0,4.5,Consumer
2023-07-19 05:45:00,0.0,0.0,0.0,0.0,877.65027,0.0,877.65027,0.0,5,19,7,2,0,4.5,Consumer
2023-07-19 06:00:00,0.0,0.0,0.0,0.0,1076.8517,0.0,1076.8517,0.0,6,19,7,2,1,6.5,Consumer
2023-07-19 06:15:00,29.0,0.0,0.0,29.0,1776.4043,0.0,1747.4043,29.0,6,19,7,2,1,6.5,Prosumer
2023-07-19 06:30:00,186.0,0.0,0.0,186.0,1889.8779,0.0,1703.8779,186.0,6,19,7,2,1,6.5,Prosumer
2023-07-19 06:45:00,424.0,0.0,0.0,424.0,1174.9662,0.0,750.9662,424.0,6,19,7,2,1,6.5,Prosumer
2023-07-19 07:00:00,477.66666,0.0,0.0,477.66666,958.34827,0.0,480.6816,477.66666,7,19,7,2,1,6.5,Prosumer
2023-07-19 07:15:00,824.3333,0.0,31.284716,793.0486,971.72437,0.0,178.67578,793.0486,7,19,7,2,1,6.5,Prosumer
2023-07-19 07:30:00,501.0,0.0,0.0,501.0,867.37933,0.0,366.37933,501.0,7,19,7,2,1,6.5,Prosumer
2023-07-19 07:45:00,1140.0,0.0,162.7883,977.2117,1038.008,0.0,60.796345,977.2117,7,19,7,2,1,6.5,Producer
2023-07-19 08:00:00,1269.0,0.0,0.0,1269.0,4108.4604,0.0,2839.4604,1269.0,8,19,7,2,1,6.5,Prosumer
2023-07-19 08:15:00,1846.6666,0.0,689.57385,1157.0928,1157.0928,0.0,0.0,1157.0928,8,19,7,2,1,6.5,Producer
2023-07-19 08:30:00,2108.0,0.0,388.66425,1719.3358,1838.6907,0.0,119.3549,1719.3358,8,19,7,2,1,6.5,Producer
2023-07-19 08:45:00,2496.0,0.0,1211.7952,1284.2048,1284.2048,0.0,0.0,1284.2048,8,19,7,2,1,6.5,Producer
2023-07-19 09:00:00,2869.0,0.0,1684.1938,1184.8062,1184.8062,0.0,0.0,1184.8062,9,19,7,2,1,6.5,Producer
2023-07-19 09:15:00,4862.6665,0.0,2809.3743,2053.2922,2053.2922,0.0,0.0,2053.2922,9,19,7,2,1,6.5,Producer
2023-07-19 09:30:00,4613.3335,0.0,2664.1692,1949.1646,1949.1646,0.0,0.0,1949.1646,9,19,7,2,1,6.5,Producer
2023-07-19 09:45:00,4367.0,0.0,2575.115,1791.885,1791.885,0.0,0.0,1791.885,9,19,7,2,1,6.5,Producer
2023-07-19 10:00:00,3736.3333,0.0,3138.6292,597.7041,597.7041,0.0,0.0,597.7041,10,19,7,2,1,6.5,Producer
2023-07-19 10:15:00,6200.6665,0.0,5511.1655,689.501,689.501,0.0,0.0,689.501,10,19,7,2,1,6.5,Producer
2023-07-19 10:30:00,6062.3335,0.0,5347.363,714.97095,714.97095,0.0,0.0,714.97095,10,19,7,2,1,6.5,Producer
2023-07-19 10:45:00,6770.0,0.0,6186.115,583.88477,583.88477,0.0,0.0,583.88477,10,19,7,2,1,6.5,Producer
2023-07-19 11:00:00,4521.0,0.0,3933.7988,587.2012,587.2012,0.0,0.0,587.2012,11,19,7,2,1,6.5,Producer
2023-07-19 11:15:00,6457.0,0.0,5994.72,462.2798,462.2798,0.0,0.0,462.2798,11,19,7,2,1,6.5,Producer
2023-07-19 11:30:00,6914.3335,0.0,6463.5156,450.81787,450.81787,0.0,0.0,450.81787,11,19,7,2,1,6.5,Producer
2023-07-19 11:45:00,6710.6665,0.0,5666.749,1043.9175,1043.9175,0.0,0.0,1043.9175,11,19,7,2,1,6.5,Producer
2023-07-19 12:00:00,5442.6665,0.0,3802.122,1640.5446,1640.5446,0.0,0.0,1640.5446,12,19,7,2,1,6.5,Producer
2023-07-19 12:15:00,1436.0,0.0,786.4767,649.5233,828.435,0.0,178.91168,649.5233,12,19,7,2,1,6.5,Producer
2023-07-19 12:30:00,5068.3335,0.0,4403.0205,665.31323,665.31323,0.0,0.0,665.31323,12,19,7,2,1,6.5,Producer
2023-07-19 12:45:00,4294.6665,0.0,3738.676,555.9902,555.9902,0.0,0.0,555.9902,12,19,7,2,1,6.5,Producer
2023-07-19 13:00:00,4002.0,0.0,3450.6663,551.3337,551.3337,0.0,0.0,551.3337,13,19,7,2,1,6.5,Producer
2023-07-19 13:15:00,3958.6667,0.0,3478.414,480.2526,480.2526,0.0,0.0,480.2526,13,19,7,2,1,6.5,Producer
2023-07-19 13:30:00,3924.0,0.0,3404.5757,519.4243,519.4243,0.0,0.0,519.4243,13,19,7,2,1,6.5,Producer
2023-07-19 13:45:00,4693.3335,0.0,4172.9673,520.3662,520.3662,0.0,0.0,520.3662,13,19,7,2,1,6.5,Producer
2023-07-19 14:00:00,4060.3333,0.0,3583.1665,477.16663,477.16663,0.0,0.0,477.16663,14,19,7,2,1,6.5,Producer
2023-07-19 14:15:00,5421.6665,0.0,4905.186,516.4802,516.4802,0.0,0.0,516.4802,14,19,7,2,1,6.5,Producer
2023-07-19 14:30:00,2399.3333,0.0,1820.7523,578.58075,578.58075,0.0,0.0,578.58075,14,19,7,2,1,6.5,Producer
2023-07-19 14:45:00,3912.3333,0.0,3329.5986,582.7345,582.7345,0.0,0.0,582.7345,14,19,7,2,1,6.5,Producer
2023-07-19 15:00:00,7113.6665,0.0,6500.455,613.2112,613.2112,0.0,0.0,613.2112,15,19,7,2,1,6.5,Producer
2023-07-19 15:15:00,6763.0,0.0,6256.2607,506.73926,506.73926,0.0,0.0,506.73926,15,19,7,2,1,6.5,Producer
2023-07-19 15:30:00,4957.3335,0.0,4445.7295,511.60385,511.60385,0.0,0.0,511.60385,15,19,7,2,1,6.5,Producer
2023-07-19 15:45:00,5291.6665,0.0,4824.0923,467.574,467.574,0.0,0.0,467.574,15,19,7,2,1,6.5,Producer
2023-07-19 16:00:00,4204.6665,0.0,3700.251,504.41568,504.41568,0.0,0.0,504.41568,16,19,7,2,1,6.5,Producer
2023-07-19 16:15:00,2933.3333,0.0,2517.4556,415.87756,415.87756,0.0,0.0,415.87756,16,19,7,2,1,6.5,Producer
